listing_id,id,date,reviewer_id,reviewer_name,comments
15246,36258604,2015-06-27,26576285,Tabitha,"I had a lovely time staying at Eleni's. The house is very lovely and my room was light, comfy and spacious. It's in a quiet area but is still very conveniently located. Eleni immediately made me feel welcome in her home and was very helpful. She went out of her way to point out important places near the house such as the nearest shops and bus and tram stops when I arrived. She also does beautiful paintings that are hung up around the house. I very much enjoyed staying here and would recommend it to anyone. Eleni is very kind and easy going in general and a great host! "
15246,51109975,2015-10-18,21130603,Buddhika,"I stayed almost 4 months at Eleni's calm and quite place. Eleni was very kind, friendly and helpful lady , was understanding and welcoming my needs. It was a fantastic place and I always felt like I was living at home. Further, it was an unmemorable period as I could learn lot of things from her like few cooking tips ;), places to visit in Australia,  decorating houses. The place is ideal for any one who wish to move around CBD as all the transport modes are nearby the house.

I would recommend this place any one who wish to stay in Melbourne."
15246,53325507,2015-11-08,38549757,Tyronne,It was my first time in Melbourne and I had a lovely time staying at Eleni's. Her house was in a convenient location and just 20 minutes away from the city. The room was as described and clean. She was friendly and kind enough to point out important places near the house such as shops and tram stops. We had interesting discussions about unpredictable Melbourne weather :).  Thank you Eleni for your hospitality. Would highly recommend her place. If your place is available hope to see you next year. 
15246,54089400,2015-11-16,1440941,Christine,"A charming home with a charming host. Warm creative cozy cottage in quiet neighbourhood within easy walking distance of public transport trams and rail, cafes, yoga studios, art galleries, riverside walks - so much to explore in this up and coming area. Eleni's is the perfect base.
Good clear communication and everything as described even though the room I had booked was not available when I got there.
Highly recommended."
15246,55928206,2015-12-07,24425869,Vichitra,"I really enjoyed my stay with Eleni . The room was spacious and comfortable and Eleni went out of her way to make me feel welcome and to give me tips about the neighbourhood and local amenities, restaurants, etc . The neighbourhood was quiet and accessible by public transport which was a 5 minute walk away . Highly recommended and will definitely stay again on future trips"
15246,56432865,2015-12-13,50426798,Kan,"Eleni is such amazing host, very kind and warm hearted, room is clean and tidy, a great experience! "
15246,62239822,2016-02-13,7379043,Daniela,"I really felt like home after spending 30 days at her lovely house. The biggest reason for that is because Eleni is a lovely person.

The room is spacious, the bed is very comfortable and there are two windows with great lighting - one gets you to the balcony.

The house is very cosy and I felt really good all the time. There is a great vibe in her house!

Eleni was very available for every type of questions and concerns about coming and moving to Melbourne. During my visit we had good conversations. I would recommend this place to everybody. "
15246,65547198,2016-03-15,56032013,Ernesto," Für mich war es die Erste airbnb Erfahrung. Und es war eine gute Erfahrung. Habe mich bei Eleni sehr wohl gefühlt. Es war als würde man bei der Verwandtschaft bleiben. Würde jederzeit wieder hier bleiben.
E.L."
15246,137199717,2017-03-13,115093153,Jarrod,Excellent hospitality and a very friendly environment! Couldn't recommend highly enough
15246,146180409,2017-04-21,67128214,Bernadette,"We enjoyed ourselves at this home. Very comfortable, close to the trams line 11 and 86, also the train line. And lovely quiet neighbourhood with some great coffee venues close by. We would recommend 'The Breakfast Club' and 'Barry'."
15246,148103711,2017-04-30,15597357,Adam,"Eleni's place is very clean, tidy and modern without losing its homely touch. From the moment I arrived until the day I left I felt comfortable and happy to be living there. Eleni respected my privacy when I needed it, and was always up for a quick chat when I was feeling sociable. Would gladly stay again in the future!"
15246,152337524,2017-05-15,129550597,Hao,"That's a really good hospitality to be in Melbourne, clean and organized. And I am so grateful to host being confident to me. Nice lady Eleni is."
16760,775593,2011-12-10,389348,Klaus,"This accommodation is just fabulous! You ring the bell and you are received by a gentle host, Colin, who really makes you feel comfortable and leaves you privacy as well. Everything is very clean and operating. Living in that historic building with its high ceilings is like living in a castle. Always again!"
16760,847892,2012-01-07,699700,Rox & Ant1,"Colin est un hote agréable, plein de bons conseils.
a recommander"
16760,1317996,2012-05-21,2156538,Elisabeth,"Colin presents himself as a true gentle man and I found him, together with Cheung, to be welcoming hosts; most thoughtful in matters of comfort.
A terrace type home built in 1888 and close to public transport.
Moreover, I was able to find a safe park for the SAAB nearby. Good not to worry about it."
16760,2393739,2012-09-24,3312020,Derek,"Clean & comfortable accommodation,excellent value for the price,close to public transportation & shops or restaurants. With the weekly pass for the trams & trains I had no trouble commuting over a large area of Melbourne easily from Colin's BnB. The one day I rented a car it was easy to pick it up from Avis on Chapel St. Hosts went out of their way to assist whenever they could. Definitely helped make my stay in Melbourne a memorable one. Would stay again."
16760,2923375,2012-11-19,2186418,Joy,"Colin is located just a block away from where I needed to be and it was perfect.    A quiet room (double glazing) with a comfortable bed gave a good sleep.    In the morning, the breakfast table provided a wide variety to choose from with coffee to kick start me on my journey.   Interesting conversation with fellow travellers at the table.   Colin was attentive to details to make my trip enjoyable.   Thank you Colin and Chung."
16760,3093171,2012-12-15,3253979,Anouck And Adrien,"The house is very comfortable, and clean, and there's also a pretty little garden! The bedroom has everything that you need and plus you have your private bathroom. Colin and his partner are really nice people.
You just should know that it is a real bed and breakfast house, it was not really clear to us following to the AirBnb advert, so we were a little bit disappointed about some points during our stay there.
But, except this misunderstanding, we have enjoyed our stay in this quiet place and we recommend it."
16760,3131809,2012-12-21,336664,Sharon,I enjoyed my stay.  Colin and Chung were lovely and very helpful.  The room was also lovely and the bed very comfortable.  Extremely well located with everything Balaclava and St Kilda has to offer close by.  Highly recommended.  Thanks Colin and Chung!
16760,3479925,2013-02-05,4162110,Jerome,Colin and Chung are very nice people. Chung is chatty and friendly and made sure my stay was comfortable. The house itself is beautiful. The room that I stayed at is spacious and has a great view of the street outside. 
16760,3704923,2013-03-05,325766,Jehan,Our stay was wonderful and the apartment was perfect. The location has easy street parking and was walking distance to St. Kilda nightlife.  I would definitely stay here again.
16760,3874403,2013-03-23,5373400,Freek,"We had an excellent stay with Colin and Chung in St. Kilda. 
Good base for exploring the city. We had a clean and spacious room in lovely old house.
Colin and Chung were very helpful during our stay. We would highly recommend the place."
16760,4165035,2013-04-15,5021276,Wadim,"Conveniently located (Chapel Street for tram, Balaclava station for train) and close to food of all kind. Room spacious, could use a table, but the lounge downstairs is big and comfortable. Clean, warm and friendly host, whom I did not see much because I left early and arrived late. Good place to stay for a person who needs a 'place to sleep'. And thanks for the internet!"
16760,4242587,2013-04-22,3712899,Linda,Tell others in the Airbnb community about your stay.
16760,4689404,2013-05-20,1559161,Louise,"I had a very nice four day stay with Colin and Chung. The house is in a very convenient position- close to public transport, shops and cafes. The room is large, warm and comfortable with a private bathroom next door. Colin and Chung were easy to talk to and were helpful. A good base for exploring Melbourne."
16760,5376172,2013-06-27,2186418,Joy,"Repeat visit to Colin's home provided quiet accommodation, with the freedom to return when required to fit in with hospital visits.  Colin promptly replied and was kept informed of my requirements which met my expectations.   A considerate host..."
16760,7423735,2013-09-19,5990051,Kyle,"Colin and Chung were gracious kind hosts. Their home is clean, quiet, and charming. We had free “come and go as we needed” access. Their home was centrally located to all that we needed. Chung suggested we visit the penguins at Kilda Pier which we decided to do….it ended up being an amazing evening! They also were helpful in other travel suggestions. I would recommend this stay."
16760,7894550,2013-10-07,3933317,Avner,"I was looking for a place to lay low until I find a new job and new apartment so stayed with Colin and Chung for 10 nights. I have to say I absolutely loved my stay at their house.
My room was specious and I had a lot of privacy which is important to me. I was even lucky to get invited to dinner with the guys. Chung is an ex-cook and prepared his homemade spring roles in a Vietnamy's broth. It was delicious!
I know St Kilda very well but for those who don't - the house is located in a great spot with access to lots of places and activities.
I will definitely stay with Colin and Chung again if I was looking for a room."
16760,8226518,2013-10-21,6706690,Rosie,"A wonderful host, kind and giving. Always open for a chat but very willing to give me space as I was in Melbourne for work. I was able to come and go as I pleased and was helped out with sights, streets and places to see. Their home is a warm and room and bathroom were clean and very private. Would recommend them to anybody traveling to Melbourne, St Kilda. "
16760,8929021,2013-11-26,9165439,Anne,"We loved our staying in Melbourne with Colin and Chung. It was our first time to stay via Airbnb so we were surprised how smoothly everything worked. Very friendly hosts, Chung was always around when needed, but same time left lot's of free room for doing things by ourselves. Thanks for cooking together and sharing Vietnamese reciepts! Got also lot's of tourist tips about Melbourne. Hope to see you some day again. Anne and Alvar from Estonia"
16760,9075600,2013-12-04,9393789,Anja,"Great stay, in a great home, with great hosts  in a great city!
The room is really comfortable with everything you need!
Colin was always available when i needed him, very helpful to explore the environment, restaurants, bars, etc. 
There is nothing negative to mention. Highly recommended!
Thank you for the great time!
"
16760,9121034,2013-12-08,10325711,Sue,A very comfortable room in a very convenient location. Hosts were friendly but not intrusive. A very pleasant stay. Thankyou. 
16760,9289469,2013-12-18,10542585,Jean,Colin and Cheung were very pleasant hosts and made me feel at home. They offered good advice and information as to where to go and what to visit; and their place is a walking distance  to the beach. I would recommand their place to everyone.
16760,10067740,2014-01-28,11019237,Scott,"This was our first time ever staying at a BNB and I highly recommend it. Colin and Chung were very helpful, accommodating and respectful. Colin gave us a ride to and from the airport (for a nominal extra fee) and Chung was a great conversationist. We had our own room and bathroom along with wifi. We came and went as we pleased. This is a perfect location for walking or catching the tram or train.  You won't be disappointed with this stay. "
16760,10791947,2014-03-08,9823840,Maria,"Our stay at Colins home was most enjoyable. He himself is a very helpful ,kind and considerate man.  Well worth the money.
 Ralph and Maria Bryant"
16760,12155212,2014-04-24,13245415,Jennie,Clement House is exactly what it said it would be. We loved staying here. Colin and Chung were friendly and helpful. Recommended :)
16760,19826663,2014-09-19,4650578,Andreas,"Usually my first night away from home is one of restless sleep. Not so for me at Clement House. I immediately felt comfortable and ""at home"" there. Lovely room, comfortable bed in a wonderful old house. Close to the transport I needed. And two very welcoming hosts. Thanks Chung and Colin for a delightful stay. I would certainly recommend others to stay with you."
16760,20966871,2014-10-08,18737608,Yvonne,"I really enjoyed my stay in Melbourne! Colin und Chung were two lovely and pleasant hosts. They are both very communicativ, but if you don´t like to talk, it is ok too. I liked my stay with them very much. I felt like home away from home. Colin was so friendly to pick me up from the bus station late at night and to transfer to the airport early in the morning (for a small reasonable fee). I had some good conversations with Chung. Colin has given a lot of information which can best do in and around Melbourne and how to get there. 
The room is very large with a private bathroom. The room faces the street and has a balcony, but one doesn´t hear something from the street. My sleep there was very well. The bed was very comfortable and everything neat and clean. The neighborhood in St. Kilda is nice too, it´s only about 15 minutes away from the beach. Supermarkets, laundry rooms and restaurants are also nearby. And it takes only a few minutes to walk to the tram to the central city which needs about an half hour.
I can highly recommend this accomodation to all who are looking for a quiet place to stay with nice, communicative and tidy Hosts and not far away from the inner city. Thank you! "
16760,21326875,2014-10-14,21820546,Sharon,Chung welcomed me when I arrived at the guest house a lovley chatty guy.   The room was as expected just as described and the bed comfy and a fresh towel.
16760,22855213,2014-11-16,19556671,Paul,Very well located and quiet.  Colin is a great host and Harriet enjoyed her stay.
16760,23484753,2014-12-01,3274,Kristen,"Check-in to Colin's home was seamless, and he and Chomg were very pleasant during my stay. The house is large, clean and quiet, and I slept very well. It is close to many shops, restaurants, a gas station and grocery store. The beach is about a 20 minute walk away or 10 minute run. Chomg was very helpful with advice for stuff to do around the city. "
16760,24810623,2015-01-03,18634865,John,"The accommodation was as described, comfortable bed and private bathroom and lounge room. Shared kitchen.
Access to transport was fantastic, close to train (500m) and tram (200m), no need for a hire car unless you intend to take trips to Yarra Valley or Mornington Peninsular. It was less than a 10min train trip to central Melbourne.
Pubs and Cafes in the area were well priced and of good quality. 
Colin was most helpful with advise on local amenities and travel.
Would recommend.
"
16760,25685769,2015-01-23,25021040,Susanne,"The room is very clean and bright! It was a pleasure to stay with Colin, he picked me up from the airport and drove me through the city to show it to me. Every single time I was washing my plates, they wanted to do it for me! The house is stunning, and very close to everything (I had no car and it was not a problem at all). I can only recommend this place"
16760,27496844,2015-03-06,3384358,Cameron,Colin met us on arrival at the property and explained all the facilities available. He was friendly and welcoming and willing to help with anything we needed. Very pleasant experience. Room was clean and tidy and we had access to a kitchen and courtyard which was helpful. 
16760,27624561,2015-03-08,7560891,Nele,"Colin was really welcoming and friendly, very easy to contact and the room was gorgeous and clean. I loved the high ceilings and the view over the balcony. The neighboorhood is cool with lots of nice little café's and bars. Would definitely stay here again."
16760,28503803,2015-03-24,29255460,Michael,"Nice place with easy going accommodating people. Would stay here again, thanks guys. :)"
16760,28907733,2015-03-31,26848641,Mary,V welcoming had a cup of tea and chat
16760,29460431,2015-04-07,341171,Marty & Evelyn,"Colin and Jung were gracious hosts and the accommodations are in an ideal location in the heart of St. Kilda. Chapel Street is close by as is Balaclava station and St. Kilda street, so there are many transit options  to get into the city.
The neighbourhood has lots of great eateries and cafes nearby, and there is no shortage of activities and shopping.
Our room was large and we had exclusive use of the bathroom as there was no one else staying at the home.
However, there was very poor WiFi reception in the actual room and this made booking online tours etc. troublesome. To his credit, Colin did offer us freedom to use the WiFi on the main floor where the signal was stronger.
Colin invited us to use the main kitchen which we greatly appreciated. Both he and Jung were very friendly, and it was a pleasure getting to know them both."
16760,30332076,2015-04-20,13983356,Christian,"Colin and Chung made us very welcome. Colin picked us up from the airport for $50 which was way more convenient and about the same price as getting public transport. The breakfasts they supplied were excellent. The house is lovely, a big Victorian place with very high ceilings and a sense of space. Transport to the city is easy and there are eating places nearby. 
I would certainly recommend it!
"
16760,49538366,2015-10-04,12604692,Carl,Colin was an excellent host. For a small fee he picked me up from the airport and drove me back to the space. The bedroom was large and comfortable. I felt very at home during my stay. Highly recommend!
16760,53449277,2015-11-09,16266709,Paula,"What a great place!
The location was excellent as it's incredibly close to trains, trams and within walking distance to the beach. The beautiful Victorian house was spotlessly clean throughout and the hosts Colin and Chung were really welcoming.  What more could you ask for?
Thank you again for making the stay in Melbourne such a lovely experience."
16760,55999816,2015-12-07,50338898,James,"I booked Colin's place for my Parents as they were over from Nz to visit their new Grand daughter. The place was perfect for them to stay as they were out and about all day. Colin was great and very welcoming, I highly recommend Colin's place if you are looking for something in St Kilda.

 "
16760,57092738,2015-12-21,18933845,Justin,"I had a wonderful stay with Colin and would high recommend this accommodation.

The room was large and very comfortable  and in a great location to get to either the beach at St Kilda or the shops and cafes of Chapel street.

Located near the station it was also only 10 minutes to the city.

"
16760,57930407,2015-12-30,1187870,Seth,"Having lived in Melbourne for 8 years , Colin's home was the sort that I  always wished that I  could  live in. A 2 storey Victorian with all the period details, this is the perfect  place to stay. 2 blocks from 2 supermarkets and  the Carlisle St shops. The Balaclava Station is 2 further blocks away  on Carlisle--handy for taking SkyBus from the airport and the train from Southern Cross (City Loop to Flinders St;Sandringham line 5 stops to Balaclava). Chapel Street  tram for trendy Toorak Road is 2 blocks away.  ST. Kilda tram for the city museums and sites is 5 blocks away. 
I stayed in a light, airy upstairs room with an adjacent private bath. No AC,  but fan available. Elegant brekkie is available for less than a flat white and a roll out in town. 
Colin could not have been more welcoming or informative. 
This is the perfect base for a Melbourne stay."
16760,65401217,2016-03-13,17819985,Simon,Colin was very nice and helpful! I had a great stay and would recommend to anyone who is interested in visiting St Kilda. 
16760,69306598,2016-04-10,64004358,Helene,Colin och hans partner var mycket gästvänliga och tillmötesgående. De ansträngde sig för att man skulle känna sig välkommen och trivas. Rent och snyggt i en trivsam miljö. Jag rekommenderar verkligen Colin som värd! 
16760,78980912,2016-06-10,3384358,Cameron,Host was great. We have stayed here before and would be happy to do so again. Close to all amenities and public transport. Good value and ideal for Melbourne city trips.
16760,104656735,2016-09-27,56566140,Paul,Welcoming host. Fresh and clean. Warm and comfortable bed. Very handy to all public transport. Tricky shower. Would stay there again. Thank you Colin.
16760,110211585,2016-10-24,25774157,Ruby,Lovely hosts and a comfortable stay. Generous and kind. Thanks for having me. 
16760,111007718,2016-10-29,55488393,Paul,"Collin was very helpful and offered to drive us from the airport for $50.

Both he and his partner were pleasant and respectful of our privacy. They suggested restaurants and also washed our dishes for us.

Wifi was weak and unusable most of the time. There is a library nearby with free wifi. Great location with lots of good food and cafes."
16760,126200508,2017-01-09,8154546,Ana,The host canceled this reservation 10 days before arrival. This is an automated posting.
16760,133628205,2017-02-23,102817071,Michael,A rambling historic building with lots of character. Certainly makes a nice change from sterile hotel rooms. 
16760,137661843,2017-03-16,102817071,Michael,"The second time I have stayed here, and would be very happy to do so again."
16760,139509947,2017-03-25,105772365,Shalabh,Colin runs a great place on Inkerman Street....old world charm at its best!
16760,198888825,2017-10-01,8803160,Dzenana,"Our stay at Colin's place was great! His place is well located in St Kilda, close to trams that can take you direct to the city and other spots in Melbourne. The suburbs of St Kilda itself is an amazing place to stay, very close to bustling Chapel Street if you want to do shopping or a short walk to the beach if you want to enjoy the ocean! The bed and amenities were as described and internet was good also. Colin was very flexible with check in which was great as you didn't feel rushed to get there at a certain time! We highly recommend Colin's place for your stay in Melbourne!"
16760,207253306,2017-10-28,141031227,Neeraj,Wonderful place... Nice people... What more can I say... Definitely recommend it.
16760,213905318,2017-11-23,4847627,Kate And Michael,Great quick stay at Colin's place.   Handy parking too!
16760,218971295,2017-12-16,69690079,Konnor,"Colin and his housemaster Chung were excellent and friendly hosts - They always sought to make me feel taken care of and welcomed. 

The stay was superb value for money, with all amenities working properly except the wifi connectivity; The range of the network was blocked by the old thick walls, so there isn't any connection from the bedroom. This was of particular issue to me, since I work from my computer full time, but those who seek a vacation to disconnect could be perfectly alright with this.

Water pressure was good, plenty of space to sit and relax with a book, and the spacious bedroom would be ideal for couples. Location was right next to a supermarket and to Carlisle street, so lots of options for food. 

Chung regularly cleaned my room from top to bottom once a week; he keeps a spotless house. 

All around a great experience, just with a very inconvenient issue for me specifically due to my telecommuting job, and the poor wifi signal from the bedroom."
16760,241361449,2018-03-08,5167671,John,"I had a great stay at Colin's house. His place is conveniently located near public transport, the beach, and great cafes and shops. Its only 5 stops on the overground train to the city center from his place. He coordinated a ride to and from the airport and provided me with many good recommendations for Melbourne and the surrounding area. Would definitely stay here again!"
16760,241900458,2018-03-10,161632850,Rob,Good stay
16760,244024064,2018-03-18,50867486,Josh,Loved the location and amenities were great. Colin was a great host and would stay again
16760,313567284,2018-08-25,21384294,Kathryn,The host canceled this reservation 346 days before arrival. This is an automated posting.
16760,341425819,2018-10-27,117576116,Linda,Quiet location and easy access to Chapel Street and other St Kilda Esplanade. Hosts were very helpful and quick to reply to all correspondence.
16760,349564618,2018-11-17,20096880,Georgia,"Great location, and very friendly hosts."
16760,351430074,2018-11-22,106079276,Dean,"Clean, comfortable and well located room. Easy to find, check-in and go about your business."
38271,144038,2010-11-24,264086,Ryan,Darly and Dee were very very friendly and nice. They gave us many informations about the great place. I love Great Ocean Road. The house is amazing. We loved the private place. because we don't want to distrub anybody. Because we went out in afternoon and got back at midnight. We had a great time and thanks for letting us stay in your home.
38271,151263,2010-12-09,285201,Ishmeet,"For anyone seeking a comfortable and family like home away from home Daryl and Dee are the people to look up to. I do not have enough words to thank or appreciate their efforts in making our stay with them memorable. They have made a permanent place in our hearts. Soon enough the excellent facilities available at the property were secondary to the hospitality and warmth shown by the Hargreaves family including their 3 lovely daughters. For people like me who are new to Melbourne, there can never be a better picture of a perfect Australian family..Jesus be with them always and thumbs up to their property..we will miss the fun we had here.....Just dont have to worry about anything @ Daryls' place!!!!!....well located in a beautiful surrounding and close to everything...you are in an upmarket country side lifestyle with everything chic and modern around.............cheers.
Regards,
ishmeet"
38271,197333,2011-03-12,385345,Karmini,"Airbnb thank you most sincerely 
for recomending such a wonderful and amazing host family to enjoy our stay in 
Australia. We went to Australia with so much of negative ideas and doubts, but 
these two truly amazing people were more than hosts to us.  They were our 
friends and family.  Deanna took it upon herself to help our son to find his way 
to Moorabin airport almost daily to complete his multi enigine flight training.  
In fact we went out for dinner with friends, while Deanna picked up Shehan from 
the station.  We also had a set of documents nicely compiled by her, of things 
to do and places to visit.  In fact they both took us to see houses being 
designed and constructed which is our forte.  Thank you Daryl and Deanna and 
your three wonderful kids and our little adorable four legged Charlee, for a 
truly amazing and an awesome holiday.  We will definitely come back to Australia 
for a complete holiday without flight training and studies next time and spend 
more time with you.  Hope you will have it ready for us once again. 

Cheers and God Bless all of you!

Karmini, Roshan and Shehan"
38271,300571,2011-06-06,606076,Jenny,"Daryl and Deana were awesome! They have a lovely house and the room was nice, warm and cozy. Deanna was always around to have a nice chat with... although I have been quiet as a mouse upstairs! They have lovely girls and enjoyed their company during the weekends too! I definitely recommend staying in their lovely home."
38271,419925,2011-08-04,848220,Steven,"We stayed with Daryl and Deanna for one night in August and could not fault our stay. The family were friendly and welcoming. The apartment was comfortable, spacious and private with a kitchen that was thoughtfully stocked for a light and healthy breakfast. 

We felt like we were an extended part of the family for the day! Daryl picked us up from the train station and Deanna dedicated her morning to helping us pick up our transport and making sure we were on our way safely! 

We would wholeheartedly recommend staying with them."
38271,629550,2011-10-15,539931,Sarah,"My partner and I have come to Australia on a long term basis, and wanted a good solid start base to begin our emigration. Before we even arrived in Australia, Deanna and Daryl were so helpful in giving us information about where to get hire cars, possible rental homes, things we may need to make our transition easier. We didn't know the couple before this trip, but they felt like long lost friends before our plane even landed. They weren't just giving us a room, they have been like a second family to us. Also, their apartment was so clean and fresh, it has just been totally renovated so felt like we were in a hotel. Deanna and Daryl made us feel so welcome, even down to the little touches like putting cadburys chocolate on our beds for our arrival, and stocking us up with the basics in the fridge to help us start out. Their place is quite far from the city, but that is the only down side (and a minor one at that), but not a problem if you hire a car, which we found better as we got to see more of Melbourne that way, plus we could drive to a nearby park that had wild kangaroos!!!!!!!! You don't get that in the city! So if you want to stop somewhere warm, friendly and inviting then this is the place to choose. You will never feel on your own, and if you ever need to know anything, Deanna will blow your mind with information. She's fantastic and we can't thank her and Daryl enough for giving us the best start to our journey!!!!!! Thank you both :o)"
38271,851025,2012-01-09,717003,Brian,"Amazing accommodations, and the hosts couldn't have been more friendly and helpful! Provided a full fridge for a hearty breakfast, fast internet service, privacy in our own suite upstairs, flat screen TV, comfortable beds, and our own pet dog, Charlie:) Lots of maps, brochures, etc., and recommendations re what to see. 
We thought it might be a tad too far from the city when we arrived, but soon learned that it was an ideal location....a shorter drive to Phillip Island to see the Little Penguins, and close to the train station for the ride into town. Lots of services in walking distance, and a nice, quiet upscale neighborhood.
Rate it a 6 star!!"
38271,1316484,2012-05-21,2104518,Russell,"Lovely hosts. Even better apartment. Great location for us and a clean and relaxing stay. We hope to come back soon and spend a bit more time getting to know Daryl, Dee and family."
38271,2261564,2012-09-11,1695787,Debi,"Wonderful ... we were thrilled to find a listing very close to our daughter in Melbourne so decided to try for an upcoming weekend visit - our first Airbnb experience !!!
Wow - the apartment was even better than the photos - fully self contained with a separate entrance - the entire apartment was spotless - beautifully comfortable bedrooms (great bed) 
- linen, towels all best quality and lots of towels
- fully equipped kitchen and a fridge full - large juice, 2 types milk, 2 types bread, fresh yoghurt, etc., selection of jams, teas and so on !
There was even a cask of wine !!
Did I mention the full size swimming pool and BBQ ? 
Our thanks to our hosts, Daryl and Dianna who were very friendly and look forward to getting to know them a bit better next time we stay ! "
38271,3009146,2012-12-02,4152787,Sandra,"Relocating to Australia from South Africa, we needed a place to stay in Berwick before moving into ou long term rental accommodation ...  and we couldn't have asked for a better place than with Daryl and Deanna! The apartment was spacious, clean, very well equipped and stocked with everything that we needed during our 8 night stay.  Daryl and Deanna really made us feel most welcome and at home in what is essentially their backyard and they were so very helpful during our stay and even afterwards. I would really recommend this accommodation to anyone without thinking twice. Thanks Daryl en Deanna for being such lovely hosts !  We really loved staying in the apartment. "
38271,3014329,2012-12-03,2434646,Vanessa,"Daryl and Deanna's house is lovely and the apartment was soooooo fantastic! Very modern with everything you could need, including a well stocked breakfast pantry :-) The place even has a lovey swimming pool, and a very cute jack Russell who likes to play catch in the garden. 
Daryl and Deanna's were very friendly and welcoming. We highly recommend their place to stay at."
38271,3340598,2013-01-13,4377922,Jen,"What a great find!  Daryl and Dee thank you so much for being so welcoming and such delightful hosts.  We wished we didn't have to go so quickly.....we could have chatted for hours I'm sure!  The accommodation exceeded our expectations.  So hope we can get back there one day.  We wish you every beautiful thing in life and pray the Lord continues to bless the work of your hands.  Jen, Graham and Ebony"
38271,3646654,2013-02-27,4650866,Boris,"We stayed at Old Trafford Apartment in Melbourne for 5 days and were very, very happy with our accommodation. The apartment was lovely :(looking even better in real life than on the photos ! ) very clean, spacious and comfortable. Our hosts provided fresh bread, milk and other provisions for breakfast upon our arrival (this was a nice bonus). 
In terms of value for money - the Old Trafford Apartment is fantastic. Instead of paying much more for less spacious accommodation in CBD Melbourne, it seems much more reasonable to rent a car and stay at the lovely Old Trafford.  We would highly recommend it to our friends."
38271,3898754,2013-03-25,5493386,Jo,"Great place to stay.  Very homely, clean and spacious.   Just like staying in a home away from home.      Deanna and Daryl were very helpful in helping us find a rental property and recommending locations to live as we are relocating from NZ to Melbourne in a couple of weeks time.      Deanne also helped us put together applications for rental properties, which we really appreciated.

Would definitely recommend Old Trafford Apartment to friends and family."
38271,4089125,2013-04-08,1737957,David,We enjoyed our stay very much! Daryl and his wife were really warm hosts. The house was beautiful and spacious. We would certainly recommend their place to our friends and look forward to our next stay. 
38271,5719000,2013-07-13,7143376,Kelly And Gui,Daryl and D are beautiful loving people who welcomed me into their home with warmth and care. It was very comfortable accommodation and I would definitely stay there again and again :)
38271,9400622,2013-12-27,6942598,Jean-Marc,"We were staying with them for 3 nights over Christmas.
We had a pleasant stay. The place was comfy, peaceful and quiet."
38271,11622238,2014-04-09,13286307,Hagop,"Amazing accommodation amazing place and amazing people, thanks Daryl  and Deanna for the hospitality everything was great and worth the stay thanks  "
38271,13813011,2014-06-05,12859146,Merrina,"We arrived late at Daryl's place but he was very understanding and extremely nice. He waited for us until 1030pm and greeted us with a wide smile,  brought us around and explained everything to us. They also prepared lots of food in the fridge for us for the next day's breakfast. The house was nicely decorated and clean with everything you will need (towels, toiletries). Missy the cat and Charlie the dog were extremely welcoming and cute. Love the wall map. Definitely a great place to stay and best host ever, highly recommended!"
38271,17499038,2014-08-13,14461854,Tracy,"We were made to feel very welcomed.
The apartment was very well presented and comfortable."
38271,19071228,2014-09-06,6381275,Joyce,"Daryl and his wife are excellent hosts, who gave us suggestions on what to do and also provided down jackets for us when we mentioned about Phillip island. We were not prepared for the freezing weather and I really have to say a big thank you to our awesome hosts! 

Accomodation wise, the house was clean and breakfast well provided for. Heater was available till before we slept but the rooms can get cold during the night. 

Overall, we are pretty satisfied. :)"
38271,20218769,2014-09-25,21627178,Gareth,"Quick response to booking enquiries, and very helpful friendly host. Great property on all counts."
38271,29395171,2015-04-07,27142521,Kirrily,"Old Trafford apartment was a great place to stay. A quiet neighbourhood with welcoming and hospitable hosts who were more than happy to assist us in any way possible. The apartment was immaculate, well equiped and clean and the beds were really comfortable! We will be back. Definitely value for money. "
38271,30292906,2015-04-20,25967818,Rick And Elly,"So easy to recommend a stay at Old Trafford, spoilt for choices when it came to have our breakfast, the area we had was like living at home, extremely clean and roomy. Our host looked after use with the minimum of fuss. "
38271,30589086,2015-04-24,9671023,Michael,"Great place, Daryl was very helpful, met us on arrival and gave us all the information we needed to know, plenty of supplies were provided and the house was picture perfect. Will def be back in the future. Thanks again"
38271,31994748,2015-05-12,32186605,Robert,"The Good:
Quick replies and communication. My mother and aunty were kindly greeted into the property. The property was extremely tidy and there was bread, milk and other items in the kitchen awaiting. 

The Bad:
I would suggest that Daryl puts further details in his house rules around acceptance of smokers. I booked this property because it had an outdoor balcony and I know my mum  and aunty would want to pop outside for a smoke.  Unfortunately my mum and aunty felt a little uncomfortable doing this, following some questioning from the hosts. I booked this place to make my families visit as comfortable as possible and I would have chosen somewhere else if I would have known. 

With that said; The hosts were friendly, the beds were comfy, the house was clean and cosy.  Definitely recommended for non smokers. Great overall value. 

"
38271,33417963,2015-05-27,12854832,Lynden,My booking was last minute and I greatly appreciated the effort Deanna put in to get the apartment ready.  The apartment was warm and cosy and central to everything. Thanks for the lamington!
38271,36804491,2015-07-01,21742846,George,"Daryl's wife was waiting for us as we drove up - how did she do that?

We were immediately made to feel most welcome and shown around the accommodation in great detail.  Everything was clean and modern with an extensive selection if food for breakfast - the fruit loaf was great!

We were made to feel a part of their family."
